Mutated_genes,Structural_variants_genes,CNA_genes,DEG_posi,DEG_nega,DEG,Epi_modiffications,All
NA,NA,NA,NA,Prot_D6RC73,Prot_A0A024R6J9,NA,Prot_A0A0A0MQY7
NA,NA,NA,NA,Prot_F5H686,Prot_Q86XR5,NA,Prot_Q12948
NA,NA,NA,NA,Prot_Q9H628,Prot_Q9Y616,NA,Prot_W6CJ52
NA,NA,NA,NA,Prot_B4DNF7,Prot_P35219,NA,Prot_P41161
NA,NA,NA,NA,Prot_P08151,Prot_P25101,NA,Prot_Q96L46
NA,NA,NA,NA,Prot_A0A024QZS2,Prot_O15520,NA,Prot_E9PAM5
NA,NA,NA,NA,Prot_Q8N292,Prot_P21781,NA,Prot_Q9P2W6
NA,NA,NA,NA,Prot_Q8N2E5,Prot_A0A024R5G1,NA,Prot_Q5JY77
NA,NA,NA,NA,Prot_Q9Y6F9,Prot_O95967,NA,Prot_Q03938
NA,NA,NA,NA,Prot_Q8IZC6,Prot_Q9H3D5,NA,Prot_B4DER3
NA,NA,NA,NA,Prot_Q9Y4J8,Prot_Q12791,NA,Prot_Q14643
NA,NA,NA,NA,Prot_B7Z3X3,Prot_Q59FH2,NA,Prot_Q59H91
NA,NA,NA,NA,Prot_A0A024RC32,Prot_D5MRH1,NA,Prot_B4DGH1
NA,NA,NA,NA,Prot_Q9NRD9,Prot_B7ZMF5,NA,Prot_A8K0R3
NA,NA,NA,NA,Prot_A0A087X1S7,Prot_A0A087WZL8,NA,Prot_B4DI63
NA,NA,NA,NA,Prot_P09326,Prot_S4R453,NA,Prot_P20774
NA,NA,NA,NA,Prot_B3KPM4,Prot_A0A1W2PR56,NA,Prot_Q7Z532
NA,NA,NA,NA,Prot_O15231,Prot_A0A1W2PQK5,NA,Prot_G3V364
NA,NA,NA,NA,Prot_A0A0A0N0M1,Prot_A0A1W2PP94,NA,Prot_Q96NI6
NA,NA,NA,NA,Prot_O43490,Prot_A0A1W2PRN5,NA,Prot_A0A024QZF8
NA,NA,NA,NA,Prot_A0A024RCG7,Prot_A0A1W2PR62,NA,Prot_P54852
NA,NA,NA,NA,Prot_Q7L311,Prot_A0A1W2PPY5,NA,Prot_A8K161
NA,NA,NA,NA,Prot_A8K5M7,Prot_Q5SVJ7,NA,Prot_Q8IWE0
NA,NA,NA,NA,Prot_P48167,Prot_A0A1W2PSD3,NA,Prot_Q7LDD5
NA,NA,NA,NA,Prot_A6MW56,Prot_A0A1W2PQU4,NA,Prot_Q9UQM7
NA,NA,NA,NA,Prot_E3SFM9,Prot_A0A024R6E7,NA,Prot_Q96JN2
NA,NA,NA,NA,Prot_Q02297,Prot_Q96Q27,NA,Prot_A0A024R758
NA,NA,NA,NA,Prot_B7Z1D7,Prot_Q8WX93,NA,Prot_E5RJM6
NA,NA,NA,NA,Prot_F6RJN6,Prot_B2RTX2,NA,Prot_Q9H7M9
NA,NA,NA,NA,Prot_A6MW55,Prot_Q8IZL2,NA,Prot_O43294
NA,NA,NA,NA,Prot_B0FYA7,Prot_P23141,NA,Prot_A0A024QZE7
NA,NA,NA,NA,Prot_B0FYA9,Prot_P35749,NA,Prot_P10071
NA,NA,NA,NA,Prot_B0FWZ3,Prot_A0A024QZJ4,NA,Prot_O15374
NA,NA,NA,NA,Prot_B0FYA8,Prot_A0A024QZJ6,NA,Prot_B2RCU6
NA,NA,NA,NA,Prot_Q6PK61,Prot_A0A024R906,NA,Prot_O75914
NA,NA,NA,NA,Prot_B7Z1E3,Prot_Q16832,NA,Prot_D2JYH4
NA,NA,NA,NA,Prot_A5YAK6,Prot_A0A024R854,NA,Prot_P62736
NA,NA,NA,NA,Prot_A5YAK8,Prot_Q8TES3,NA,Prot_Q9H7C4
NA,NA,NA,NA,Prot_A6MW54,Prot_Q9BXL7,NA,Prot_A6NC86
NA,NA,NA,NA,Prot_Q7RTW5,Prot_A0A087WUF6,NA,Prot_B7Z661
NA,NA,NA,NA,Prot_Q7RTW3,Prot_P09038,NA,Prot_Q13449
NA,NA,NA,NA,Prot_A0A024QY88,Prot_Q9NTU7,NA,Prot_O75916
NA,NA,NA,NA,Prot_Q6NZY7,Prot_Q6DN72,NA,Prot_A8K1G1
NA,NA,NA,NA,Prot_Q7L1I2,Prot_Q76M96,NA,Prot_P29536
NA,NA,NA,NA,Prot_Q9GZN6,Prot_P47211,NA,Prot_P29017
NA,NA,NA,NA,Prot_P00488,Prot_O60330,NA,Prot_B7Z936
NA,NA,NA,NA,Prot_Q9UMS6,Prot_A0A140VJJ0,NA,Prot_Q8N3C7
NA,NA,NA,NA,Prot_B4E258,Prot_P29320,NA,Prot_A8K6D0
NA,NA,NA,NA,Prot_B2R838,Prot_Q6P4R6,NA,Prot_A8K4L6
NA,NA,NA,NA,Prot_P61587,Prot_C9JXA2,NA,Prot_Q9ULK5
NA,NA,NA,NA,Prot_O75508,Prot_A0A024R2Q5,NA,Prot_P21589
NA,NA,NA,NA,Prot_Q8WY07,Prot_P08590,NA,Prot_Q6NZX3
NA,NA,NA,NA,Prot_B0YJ81,Prot_O14558,NA,Prot_Q8N4T0
NA,NA,NA,NA,Prot_P04731,Prot_V9HWB6,NA,Prot_P78559
NA,NA,NA,NA,Prot_P62760,Prot_Q9UNH6,NA,Prot_Q504X9
NA,NA,NA,NA,Prot_Q7Z7D3,Prot_B4DP69,NA,Prot_Q969G9
NA,NA,NA,NA,Prot_Q76NI1,Prot_E9PNL2,NA,Prot_B3KX12
NA,NA,NA,NA,Prot_Q9UBK2,Prot_Q96SL4,NA,Prot_Q4KMQ2
NA,NA,NA,NA,Prot_A0A024R9Q9,Prot_Q96SM3,NA,Prot_Q96QB5
NA,NA,NA,NA,Prot_A0A024RAV7,Prot_Q92835,NA,Prot_Q9H2S5
NA,NA,NA,NA,Prot_O60706,Prot_Q13474,NA,Prot_A0A1U9X8G2
NA,NA,NA,NA,Prot_A0A087WUF9,Prot_A0A024RCH3,NA,Prot_O95377
NA,NA,NA,NA,Prot_F1T0D3,Prot_O75712,NA,Prot_Q96D03
NA,NA,NA,NA,Prot_G1CT06,Prot_Q8TAD7,NA,Prot_Q99689
NA,NA,NA,NA,Prot_O00341,Prot_A1XBS5,NA,Prot_P07585
NA,NA,NA,NA,Prot_F1T0D4,Prot_Q07092,NA,Prot_Q6FH10
NA,NA,NA,NA,Prot_Q12860,Prot_Q9BXJ2,NA,Prot_A0A024RBG6
NA,NA,NA,NA,Prot_A0A024R104,Prot_Q6UXB2,NA,Prot_Q5U5Z3
NA,NA,NA,NA,Prot_Q14315,Prot_Q6PEW1,NA,Prot_Q9UL42
NA,NA,NA,NA,Prot_Q59H94,Prot_Q6NSI4,NA,Prot_P60880
NA,NA,NA,NA,Prot_B4DQS5,Prot_Q9Y6M1,NA,Prot_P16519
NA,NA,NA,NA,Prot_Q8IYM9,Prot_F8W930,NA,Prot_Q6PIA2
NA,NA,NA,NA,Prot_A0A0C4DFU4,Prot_B4DKT5,NA,Prot_Q9NYQ8
NA,NA,NA,NA,Prot_Q9HBG7,Prot_B3FTN5,NA,Prot_O15090
NA,NA,NA,NA,Prot_Q05CA2,Prot_Q7Z5L7,NA,Prot_P02511
NA,NA,NA,NA,Prot_Q0VAI0,Prot_Q8IVL0,NA,Prot_V9HW27
NA,NA,NA,NA,Prot_Q5VYH9,Prot_A0A024R9W4,NA,Prot_A0A024R3B9
NA,NA,NA,NA,Prot_P09341,Prot_Q9BXR5,NA,Prot_B3KXI1
NA,NA,NA,NA,Prot_P09211,Prot_O76096,NA,Prot_O95428
NA,NA,NA,NA,Prot_V9HWE9,Prot_P0CG32,NA,Prot_A1A4S6
NA,NA,NA,NA,Prot_O15041,Prot_P20815,NA,Prot_A0A140VKE3
NA,NA,NA,NA,Prot_Q6T310,Prot_B7Z3P6,NA,Prot_Q03013
NA,NA,NA,NA,Prot_Q9NZR2,Prot_A0A0A8KWK3,NA,Prot_A0A024R813
NA,NA,NA,NA,Prot_Q6PJP3,Prot_Q03167,NA,Prot_B3KXR1
NA,NA,NA,NA,Prot_Q8IZW8,Prot_Q9HC58,NA,Prot_Q99502
NA,NA,NA,NA,Prot_Q8WYN3,Prot_Q8N145,NA,Prot_A6NCB9
NA,NA,NA,NA,Prot_J3KQ49,Prot_Q9BQ13,NA,Prot_Q0P517
NA,NA,NA,NA,Prot_Q9NRQ2,Prot_Q9UJ71,NA,Prot_F8WB53
NA,NA,NA,NA,Prot_E9PHR9,Prot_Q13336,NA,Prot_Q9NRG1
NA,NA,NA,NA,Prot_B7ZM79,Prot_G0W2N5,NA,Prot_Q9BT88
NA,NA,NA,NA,Prot_Q9HC56,Prot_B4DFJ8,NA,Prot_Q96A09
NA,NA,NA,NA,Prot_A7E2D9,Prot_B4DHU3,NA,Prot_Q15772
NA,NA,NA,NA,Prot_Q5VT82,Prot_F5GWS2,NA,Prot_A7E2D6
NA,NA,NA,NA,Prot_X5D7N0,Prot_Q86V59,NA,Prot_Q8IVL1
NA,NA,NA,NA,Prot_Q6NSL8,Prot_O95340,NA,Prot_B7Z5V5
NA,NA,NA,NA,Prot_Q9ULW2,Prot_Q5TB52,NA,Prot_E9PRL4
NA,NA,NA,NA,Prot_F8WCZ6,Prot_O75355,NA,Prot_A0A024R3J1
NA,NA,NA,NA,Prot_P09871,Prot_Q14766,NA,Prot_Q14134
NA,NA,NA,NA,Prot_Q8N6R1,Prot_B7ZLY3,NA,Prot_B7Z8U9
NA,NA,NA,NA,Prot_A0A0S2Z6D3,Prot_Q86XR2,NA,Prot_A0A024RDE1
NA,NA,NA,NA,Prot_Q7Z5B4,Prot_B4DT44,NA,Prot_Q14515
NA,NA,NA,NA,Prot_D3DQU6,Prot_Q8N894,NA,Prot_B7ZB68
NA,NA,NA,NA,Prot_B7Z3Z0,Prot_P25189,NA,Prot_Q8N4S1
NA,NA,NA,NA,Prot_A0A0S2Z607,Prot_Q01484,NA,Prot_Q96MM7
NA,NA,NA,NA,Prot_A0A024R9I1,Prot_Q9C0F0,NA,Prot_P48740
NA,NA,NA,NA,Prot_P05408,Prot_Q99983,NA,Prot_F8W876
NA,NA,NA,NA,Prot_P08138,Prot_B4E3S3,NA,Prot_E9KL26
NA,NA,NA,NA,Prot_P51575,Prot_Q9H6B4,NA,Prot_P05155
NA,NA,NA,NA,Prot_A0A024RAV6,Prot_Q9UJY1,NA,Prot_O60315
NA,NA,NA,NA,Prot_Q15842,Prot_P31268,NA,Prot_O43272
NA,NA,NA,NA,Prot_P17301,Prot_Q01362,NA,Prot_Q01974
NA,NA,NA,NA,Prot_Q9BZB8,Prot_A0A0B4J2E9,NA,Prot_Q8NCR6
NA,NA,NA,NA,Prot_B4DWY2,Prot_Q76N89,NA,Prot_Q13733
NA,NA,NA,NA,Prot_O75751,Prot_Q5SRE7,NA,Prot_Q75V66
NA,NA,NA,NA,Prot_Q07075,Prot_A0A024R893,NA,Prot_Q9UBG0
NA,NA,NA,NA,Prot_P09936,Prot_Q9HCU0,NA,Prot_Q9BX66
NA,NA,NA,NA,Prot_V9HW74,Prot_A0A024R5W4,NA,Prot_B4DTX5
NA,NA,NA,NA,Prot_Q5FYB1,Prot_P0CAP1,NA,Prot_Q9BQI7
NA,NA,NA,NA,Prot_Q9P0K9,Prot_Q5TCY1,NA,Prot_Q96NE9
NA,NA,NA,NA,Prot_F8W8Y7,Prot_Q9HC16,NA,Prot_A6NLC5
NA,NA,NA,NA,Prot_O43405,Prot_Q0VD77,NA,Prot_Q9NWF4
NA,NA,NA,NA,Prot_P24310,Prot_Q6ZMM2,NA,Prot_Q2V2M9
NA,NA,NA,NA,Prot_Q6FGI7,Prot_X6R4H8,NA,Prot_Q86UK5
NA,NA,NA,NA,Prot_P98095,Prot_A4QPG6,NA,Prot_P12110
NA,NA,NA,NA,Prot_Q86V58,Prot_P26447,NA,Prot_O43155
NA,NA,NA,NA,Prot_Q9Y3V7,Prot_A0A024RDG5,NA,Prot_Q717R9
NA,NA,NA,NA,Prot_J3KR22,Prot_Q53EU6,NA,Prot_A0A024R7Z0
NA,NA,NA,NA,Prot_Q8IUN9,Prot_Q9P0K1,NA,Prot_Q6DJT9
NA,NA,NA,NA,Prot_A0A024R4Q0,Prot_Q08AL8,NA,Prot_P14672
NA,NA,NA,NA,Prot_Q13106,Prot_A0A0E3SU01,NA,Prot_Q9NRW3
NA,NA,NA,NA,Prot_Q04759,Prot_P23560,NA,Prot_Q6PG43
NA,NA,NA,NA,Prot_Q6MZF2,Prot_Q12882,NA,Prot_Q8TF62
NA,NA,NA,NA,Prot_Q7L513,Prot_Q9UKZ9,NA,Prot_A0A140VJI9
NA,NA,NA,NA,Prot_Q9NQX1,Prot_Q9Y2P4,NA,Prot_Q8N140
NA,NA,NA,NA,Prot_P41597,Prot_B2R8P6,NA,Prot_P18283
NA,NA,NA,NA,Prot_A0A024R2Q0,Prot_A0A0S2Z4F1,NA,Prot_Q15375
NA,NA,NA,NA,Prot_A1YLA1,Prot_B2R6M6,NA,Prot_A0A087WXI0
NA,NA,NA,NA,Prot_Q9UM63,Prot_Q12805,NA,Prot_A0A0S2Z2Z6
NA,NA,NA,NA,Prot_A1YLA2,Prot_A0A0S2Z3V1,NA,Prot_P08133
NA,NA,NA,NA,Prot_Q9Y2P0,Prot_Q16878,NA,Prot_O43374
NA,NA,NA,NA,Prot_B2R892,Prot_A6NI79,NA,Prot_B4DNC0
NA,NA,NA,NA,Prot_P06732,Prot_Q7L2X4,NA,Prot_E7ES60
NA,NA,NA,NA,Prot_O15335,Prot_Q8IYV1,NA,Prot_Q96PJ7
NA,NA,NA,NA,Prot_B8ZZB7,Prot_Q99457,NA,Prot_Q9BZG1
NA,NA,NA,NA,Prot_Q8N8I0,Prot_B1AJU2,NA,Prot_A0A024QZ68
NA,NA,NA,NA,Prot_P35555,Prot_Q9Y228,NA,Prot_P0DI83
NA,NA,NA,NA,Prot_Q9BZJ3,Prot_B3KWQ9,NA,Prot_Q99712
NA,NA,NA,NA,Prot_O94769,Prot_B4DRS2,NA,Prot_A3EZ84
NA,NA,NA,NA,Prot_P52179,Prot_Q07973,NA,Prot_Q6E0U4
NA,NA,NA,NA,Prot_A0A024QZE4,Prot_A0A140VJU8,NA,Prot_C9IYI1
NA,NA,NA,NA,Prot_P34130,Prot_P08294,NA,Prot_B4DMZ3
NA,NA,NA,NA,Prot_P10909,Prot_P24592,NA,Prot_Q8NFR9
NA,NA,NA,NA,Prot_Q92629,Prot_A0A024R3H7,NA,Prot_O95231
NA,NA,NA,NA,Prot_P34903,Prot_Q9NY72,NA,Prot_Q9BQ16
NA,NA,NA,NA,Prot_A0A024QZ34,Prot_Q9NR82,NA,Prot_A0A0A0MTJ2
NA,NA,NA,NA,Prot_P55083,Prot_Q9NRA1,NA,Prot_B4DI52
NA,NA,NA,NA,Prot_P06703,Prot_D9YZV9,NA,Prot_Q155Q3
NA,NA,NA,NA,Prot_Q01892,Prot_Q9H165,NA,Prot_Q8IZS8
NA,NA,NA,NA,Prot_A0A024R4I5,Prot_D6W5D9,NA,Prot_P51512
NA,NA,NA,NA,Prot_Q3KP66,Prot_Q9H1C3,NA,Prot_A0A024R4D4
NA,NA,NA,NA,Prot_B4E1W8,Prot_A0A024R2E5,NA,Prot_Q8WVJ9
NA,NA,NA,NA,Prot_P24821,Prot_Q8IWV2,NA,Prot_Q9H7V2
NA,NA,NA,NA,Prot_Q4LE33,Prot_P20273,NA,Prot_A0A1U9X8V5
NA,NA,NA,NA,Prot_J3QSU6,Prot_Q0EAF5,NA,Prot_B7ZW61
NA,NA,NA,NA,Prot_Q1PHJ8,Prot_P49863,NA,Prot_Q9NU63
NA,NA,NA,NA,Prot_Q8NEA6,Prot_A0A024R778,NA,Prot_Q9Y5F8
NA,NA,NA,NA,Prot_A0A0S2Z689,Prot_P21246,NA,Prot_Q9NVH6
NA,NA,NA,NA,Prot_Q01995,Prot_B4DI07,NA,Prot_A0A024RAK9
NA,NA,NA,NA,Prot_Q5U0D2,Prot_B4DJQ6,NA,Prot_P10915
NA,NA,NA,NA,Prot_P26012,Prot_F5H2B5,NA,Prot_Q9HAY6
NA,NA,NA,NA,Prot_Q9BUG9,Prot_Q96BZ4,NA,Prot_P84157
NA,NA,NA,NA,Prot_Q8NFY4,Prot_P10589,NA,Prot_Q6ZR64
NA,NA,NA,NA,Prot_A0A185QE25,Prot_Q9H3H9,NA,Prot_G5E9D8
NA,NA,NA,NA,Prot_Q96A58,Prot_Q86VZ3,NA,Prot_Q86UX2
NA,NA,NA,NA,Prot_A0A024RAT4,Prot_Q9BR39,NA,Prot_Q96JW9
NA,NA,NA,NA,Prot_Q9BQI4,Prot_O95319,NA,Prot_C9J2H1
NA,NA,NA,NA,Prot_Q96JF0,Prot_B4DT00,NA,Prot_A0A096LP62
NA,NA,NA,NA,Prot_Q9BV47,Prot_A0A1B0GU44,NA,Prot_A0A140VK57
NA,NA,NA,NA,Prot_A0N0Q1,Prot_A0A1B0GUN8,NA,Prot_P16035
NA,NA,NA,NA,Prot_P51679,Prot_A0A0J9YX66,NA,Prot_Q8IXL7
NA,NA,NA,NA,Prot_O00300,Prot_B4DIB6,NA,Prot_Q8IUM7
NA,NA,NA,NA,Prot_P06401,Prot_A0A0J9YXJ0,NA,Prot_Q8NCV1
NA,NA,NA,NA,Prot_O95727,Prot_E9PC62,NA,Prot_O75953
NA,NA,NA,NA,Prot_P14784,Prot_B4DZ01,NA,Prot_Q8TAX0
NA,NA,NA,NA,Prot_O95050,Prot_B4DDE7,NA,Prot_P47974
NA,NA,NA,NA,Prot_Q6ZRZ4,Prot_Q5FYB0,NA,Prot_Q9Y5H1
NA,NA,NA,NA,Prot_Q99500,Prot_B0YIY5,NA,Prot_Q01118
NA,NA,NA,NA,Prot_Q08ET2,Prot_P09693,NA,Prot_Q9Y6C2
NA,NA,NA,NA,Prot_O95760,Prot_Q9NZM1,NA,Prot_B3KY34
NA,NA,NA,NA,Prot_Q8N111,Prot_Q8N1K5,NA,Prot_Q96MV8
NA,NA,NA,NA,Prot_B4DDH2,Prot_A0A0A0MTQ4,NA,Prot_A0A024RAT1
NA,NA,NA,NA,Prot_Q9BYT3,Prot_Q96B86,NA,Prot_Q8TAP4
NA,NA,NA,NA,Prot_B3KS39,Prot_B4DDF4,NA,Prot_Q9NYC6
NA,NA,NA,NA,Prot_F8WAK5,Prot_Q99439,NA,Prot_A0A024R9R1
NA,NA,NA,NA,Prot_Q01955,Prot_B4DUT8,NA,Prot_Q8IY42
NA,NA,NA,NA,Prot_P07451,Prot_Q14714,NA,Prot_P61812
NA,NA,NA,NA,Prot_V9HWA3,Prot_A0A0S2Z4X9,NA,Prot_Q59EG9
NA,NA,NA,NA,Prot_Q9UNW8,Prot_B3KMR8,NA,Prot_P48549
NA,NA,NA,NA,Prot_Q5SZK8,Prot_O94808,NA,Prot_D2X9V0
NA,NA,NA,NA,Prot_Q8IVE3,Prot_A0A024R507,NA,Prot_D2XBF0
NA,NA,NA,NA,Prot_Q5TCU3,Prot_P11836,NA,Prot_P21452
NA,NA,NA,NA,Prot_V9HW25,Prot_Q8N987,NA,Prot_Q14DE1
NA,NA,NA,NA,Prot_A7XZE4,Prot_Q6ZS27,NA,Prot_Q6ZMI3
NA,NA,NA,NA,Prot_P07951,Prot_O43827,NA,Prot_Q13609
NA,NA,NA,NA,Prot_B3KXR2,Prot_Q8N2R0,NA,Prot_A0A024R365
NA,NA,NA,NA,Prot_J3KNC5,Prot_O76074,NA,Prot_B2RUU6
NA,NA,NA,NA,Prot_K9UUD5,Prot_G5E9C5,NA,Prot_Q86TY3
NA,NA,NA,NA,Prot_Q92832,Prot_P82987,NA,Prot_A0A0S2Z3Q2
NA,NA,NA,NA,Prot_F5H6I3,Prot_Q9H5Y7,NA,Prot_B4DIV6
NA,NA,NA,NA,Prot_P51681,Prot_A0A024R6G3,NA,Prot_O95677
NA,NA,NA,NA,Prot_Q38L21,Prot_Q9UBX5,NA,Prot_B4DRQ6
NA,NA,NA,NA,Prot_Q17RV3,Prot_Q8IWA6,NA,Prot_F2Z2Y1
NA,NA,NA,NA,Prot_Q5S007,Prot_Q9H1Z8,NA,Prot_Q96CJ7
NA,NA,NA,NA,Prot_Q8WZ71,Prot_B8ZZE5,NA,Prot_A0A0S2Z3V9
NA,NA,NA,NA,Prot_Q9BSW2,Prot_A0A0U3FYV6,NA,Prot_A0A024R6J9
NA,NA,NA,NA,Prot_Q6UWR7,Prot_P48431,NA,Prot_Q86XR5
NA,NA,NA,NA,Prot_A0A024R1P2,Prot_Q96SQ7,NA,Prot_Q9Y616
NA,NA,NA,NA,Prot_P15153,Prot_B4DXI0,NA,Prot_P35219
NA,NA,NA,NA,Prot_V9H0H7,Prot_Q8WWA1,NA,Prot_P25101
NA,NA,NA,NA,Prot_Q8N7W7,Prot_B3KNZ3,NA,Prot_O15520
NA,NA,NA,NA,Prot_Q9UPX0,Prot_Q7Z4I7,NA,Prot_P21781
NA,NA,NA,NA,Prot_Q9HCY8,Prot_A0A024RAH1,NA,Prot_A0A024R5G1
NA,NA,NA,NA,Prot_Q16627,Prot_O00322,NA,Prot_O95967
NA,NA,NA,NA,Prot_Q6UX73,Prot_Q86XH1,NA,Prot_Q9H3D5
NA,NA,NA,NA,Prot_A0A0S2Z4C5,Prot_A0A0A0MSY6,NA,Prot_Q12791
NA,NA,NA,NA,Prot_P04271,Prot_B4DIF4,NA,Prot_Q59FH2
NA,NA,NA,NA,Prot_P05060,Prot_Q92185,NA,Prot_D5MRH1
NA,NA,NA,NA,Prot_Q6ZMJ2,Prot_Q9C075,NA,Prot_B7ZMF5
NA,NA,NA,NA,Prot_Q8TDY8,Prot_A0A024R1X9,NA,Prot_A0A087WZL8
NA,NA,NA,NA,Prot_P19883,Prot_Q8TC04,NA,Prot_S4R453
NA,NA,NA,NA,Prot_A0A024QZU6,Prot_F1DAL1,NA,Prot_A0A1W2PR56
NA,NA,NA,NA,Prot_P78369,Prot_Q96RI1,NA,Prot_A0A1W2PQK5
NA,NA,NA,NA,Prot_Q8N720,Prot_B6ZGS9,NA,Prot_A0A1W2PP94
NA,NA,NA,NA,Prot_Q68DU4,Prot_O95490,NA,Prot_A0A1W2PRN5
NA,NA,NA,NA,Prot_Q13421,Prot_A0A024R3W8,NA,Prot_A0A1W2PR62
NA,NA,NA,NA,Prot_Q6P531,Prot_O75077,NA,Prot_A0A1W2PPY5
NA,NA,NA,NA,Prot_Q6ZPD7,Prot_E7EWD3,NA,Prot_Q5SVJ7
NA,NA,NA,NA,Prot_B4DKN3,Prot_A6NMK8,NA,Prot_A0A1W2PSD3
NA,NA,NA,NA,Prot_J3KPJ0,Prot_Q6NZI2,NA,Prot_A0A1W2PQU4
NA,NA,NA,NA,Prot_D0IN09,Prot_A0A024R8T0,NA,Prot_A0A024R6E7
NA,NA,NA,NA,Prot_Q6ZMT1,Prot_P16144,NA,Prot_Q96Q27
NA,NA,NA,NA,Prot_O43593,Prot_A0A024R8K7,NA,Prot_Q8WX93
NA,NA,NA,NA,Prot_A0A087WW23,Prot_B7ZLD8,NA,Prot_B2RTX2
NA,NA,NA,NA,Prot_P20292,Prot_A0A024R8N2,NA,Prot_Q8IZL2
NA,NA,NA,NA,Prot_Q7Z2V0,Prot_P56202,NA,Prot_P23141
NA,NA,NA,NA,Prot_Q9BRQ4,Prot_P23942,NA,Prot_P35749
NA,NA,NA,NA,Prot_P13646,Prot_Q9UMD9,NA,Prot_A0A024QZJ4
NA,NA,NA,NA,Prot_A1A4E9,Prot_X5DNG6,NA,Prot_A0A024QZJ6
NA,NA,NA,NA,Prot_Q9UI33,Prot_Q9Y6N8,NA,Prot_A0A024R906
NA,NA,NA,NA,Prot_Q9P2E7,Prot_X5D8X5,NA,Prot_Q16832
NA,NA,NA,NA,Prot_Q9NSR3,Prot_A0A140VJW8,NA,Prot_A0A024R854
NA,NA,NA,NA,Prot_X5D999,Prot_Q9P273,NA,Prot_Q8TES3
NA,NA,NA,NA,Prot_Q8IYA7,Prot_O94813,NA,Prot_Q9BXL7
NA,NA,NA,NA,Prot_Q6XE24,Prot_O75473,NA,Prot_A0A087WUF6
NA,NA,NA,NA,Prot_P49703,Prot_A0A0A8K8C7,NA,Prot_P09038
NA,NA,NA,NA,Prot_Q5H9M0,Prot_P24844,NA,Prot_Q9NTU7
NA,NA,NA,NA,Prot_A0A024R8Y9,Prot_Q96G30,NA,Prot_Q6DN72
NA,NA,NA,NA,Prot_P16109,Prot_Q16647,NA,Prot_Q76M96
NA,NA,NA,NA,Prot_Q6NUL9,Prot_A0A024R9B4,NA,Prot_P47211
NA,NA,NA,NA,Prot_Q5R341,Prot_Q02246,NA,Prot_O60330
NA,NA,NA,NA,Prot_Q9UNA0,Prot_A1L3A3,NA,Prot_A0A140VJJ0
NA,NA,NA,NA,Prot_A0A024R369,Prot_A0A024RA40,NA,Prot_P29320
NA,NA,NA,NA,Prot_Q96LR4,Prot_Q9H3G5,NA,Prot_Q6P4R6
NA,NA,NA,NA,Prot_P04083,Prot_Q8N103,NA,Prot_C9JXA2
NA,NA,NA,NA,Prot_Q5TZZ9,Prot_P08697,NA,Prot_A0A024R2Q5
NA,NA,NA,NA,Prot_O75368,Prot_Q9NZU0,NA,Prot_P08590
NA,NA,NA,NA,Prot_V9HW48,Prot_P35913,NA,Prot_O14558
NA,NA,NA,NA,Prot_A0A0S2Z4Q1,Prot_B4DHV7,NA,Prot_V9HWB6
NA,NA,NA,NA,Prot_Q16586,Prot_A6NHC0,NA,Prot_Q9UNH6
NA,NA,NA,NA,Prot_A0A0S2Z4P8,Prot_B1B154,NA,Prot_B4DP69
NA,NA,NA,NA,Prot_P00736,Prot_A0A024RAI7,NA,Prot_E9PNL2
NA,NA,NA,NA,Prot_A8K3H6,Prot_Q4G0S4,NA,Prot_Q96SL4
NA,NA,NA,NA,Prot_B2RE43,Prot_E9PJX5,NA,Prot_Q96SM3
NA,NA,NA,NA,Prot_Q9HB63,Prot_P51451,NA,Prot_Q92835
NA,NA,NA,NA,Prot_P32456,Prot_Q05D26,NA,Prot_Q13474
NA,NA,NA,NA,Prot_Q8TCE5,Prot_P54826,NA,Prot_A0A024RCH3
NA,NA,NA,NA,Prot_P26678,Prot_Q7Z7M9,NA,Prot_O75712
NA,NA,NA,NA,Prot_Q5R352,Prot_Q9P299,NA,Prot_Q8TAD7
NA,NA,NA,NA,Prot_A0A140VJT7,Prot_B2RU19,NA,Prot_A1XBS5
NA,NA,NA,NA,Prot_P20231,Prot_Q4LEZ3,NA,Prot_Q07092
NA,NA,NA,NA,Prot_A0A024R962,Prot_Q16558,NA,Prot_Q9BXJ2
NA,NA,NA,NA,Prot_P08603,Prot_Q96NR3,NA,Prot_Q6UXB2
NA,NA,NA,NA,Prot_A0A0D9SG88,Prot_X5DNX9,NA,Prot_Q6PEW1
NA,NA,NA,NA,Prot_Q6UWK7,Prot_A4D1I7,NA,Prot_Q6NSI4
NA,NA,NA,NA,Prot_O43557,Prot_O14576,NA,Prot_Q9Y6M1
NA,NA,NA,NA,Prot_P36544,Prot_Q8N542,NA,Prot_F8W930
NA,NA,NA,NA,Prot_A0A0A6YYA8,Prot_A0A090N7U9,NA,Prot_B4DKT5
NA,NA,NA,NA,Prot_P27338,Prot_Q99969,NA,Prot_B3FTN5
NA,NA,NA,NA,Prot_B7Z242,Prot_Q96P31,NA,Prot_Q7Z5L7
NA,NA,NA,NA,Prot_P20701,Prot_P55001,NA,Prot_Q8IVL0
NA,NA,NA,NA,Prot_B2RAL6,Prot_A0A024RA94,NA,Prot_A0A024R9W4
NA,NA,NA,NA,Prot_P28289,Prot_B4DN28,NA,Prot_Q9BXR5
NA,NA,NA,NA,Prot_F1T0L2,Prot_P53708,NA,Prot_O76096
